1.226576999691086911e-11,1.212444207532303864e-11,1.209085869618986564e-11,1.193117566550272457e-11,1.207519154111658111e-11,1.192399651239739455e-11,1.192604175137557121e-11,1.195523541275278490e-11,1.201230608038894587e-11,1.195321272517979594e-11,1.198051467060645692e-11,1.232129415856819676e-11,1.226069853282885092e-11,1.201845307302606969e-11,1.209237744659308333e-11
1.216045406732257916e-11,1.196098515371391002e-11,1.204681580185829048e-11,1.197783365547433476e-11,1.199064545570616147e-11,1.200351623653617139e-11,1.213284160639371834e-11,1.202232757790966389e-11,1.196251864926667352e-11,1.199787578315403280e-11,1.208135848307367866e-11,1.197310306455534601e-11,1.215304853280363417e-11,1.196052718671625215e-11,1.206394446146008548e-11
1.201647548826345613e-11,1.205945673182773348e-11,1.200948628737874557e-11,1.203168727842429675e-11,1.208049372342090422e-11,1.200914107740702619e-11,1.207704162370371037e-11,1.199533961743215471e-11,1.214470798233113769e-11,1.195363513034619629e-11,1.206277959464596705e-11,1.205529079340017518e-11,1.192302506725084754e-11,1.202585600545980071e-11,1.199606559920685100e-11
1.200743844631535495e-11,1.193225119405783019e-11,1.200309990290193696e-11,1.192313001802114414e-11,1.223997726090830795e-11,1.210126530232225051e-11,1.195886358690279039e-11,1.193264324156340095e-11,1.194955939753938878e-11,1.220529927126179359e-11,1.225862553827505863e-11,1.208569702648709665e-11,1.208213650655265425e-11,1.200241295240545014e-11,1.196363667854694057e-11
1.192570955182992165e-11,1.204585823449955129e-11,1.219334008761840948e-11,1.197772783734230018e-11,1.200586938893133393e-11,1.212672844086437607e-11,1.234340928080168709e-11,1.208194915641724876e-11,1.202028407365496321e-11,1.193179235969843432e-11,1.200846800469834719e-11,1.195172606716088382e-11,1.192239796471428193e-11,1.198912236849425383e-11,1.199600401652345383e-11
1.199221711517539646e-11,1.201848516541037526e-11,1.202668607064305561e-11,1.198102901611708404e-11,1.195587899516237229e-11,1.205901958151178732e-11,1.199330912360352386e-11,1.217336908360122649e-11,1.198337869906529463e-11,1.194241754098879227e-11,1.206541290488249984e-11,1.206336853326606118e-11,1.197331643554289116e-11,1.215364354295589422e-11,1.204241827784668928e-11
1.205606794951741279e-11,1.219993637363581129e-11,1.218235928801547630e-11,1.197569734351366932e-11,1.195168096435050842e-11,1.193840252350364395e-11,1.194061689802072834e-11,1.194474120308486320e-11,1.195909083567814335e-11,1.200500983344898742e-11,1.214114052350279138e-11,1.228566467309510912e-11,1.200068169837642529e-11,1.198615165454164355e-11,1.224067548710738862e-11
1.192518566534017666e-11,1.212738069689134335e-11,1.196007702597423616e-11,1.201891017266198958e-11,1.192735320232340968e-11,1.201771668291051753e-11,1.207883272569265642e-11,1.207962636168291581e-11,1.198960375425883740e-11,1.207133958763817461e-11,1.194783334768079186e-11,1.192595414784003438e-11,1.192662288374002344e-11,1.198724973450193687e-11,1.200934837686240542e-11
1.204779245117526543e-11,1.198589057865850904e-11,1.208082332088133981e-11,1.196340856240984962e-11,1.206787621221838691e-11,1.203106364533468309e-11,1.204443662861098829e-11,1.198465805762882752e-11,1.203242887271027683e-11,1.195676283677338247e-11,1.201162173197767302e-11,1.204844817664918466e-11,1.211363388070596514e-11,1.195340267740041540e-11,1.201688835245073861e-11
1.200574015203237366e-11,1.213718708870104024e-11,1.197809386399573128e-11,1.209500642002092619e-11,1.196059484093181524e-11,1.192790744647398427e-11,1.193182618680621587e-11,1.209555806208628681e-11,1.193017733214229992e-11,1.226702159989878638e-11,1.193347851091708378e-11,1.218183800361094526e-11,1.220782676336629180e-11,1.198504923777266029e-11,1.194101414969672703e-11
1.193538583937892028e-11,1.194620357497511165e-11,1.236402039778150552e-11,1.193091892642828000e-11,1.193234139967858098e-11,1.214585376718702037e-11,1.207071768927203692e-11,1.198713264066730844e-11,1.213364738544830956e-11,1.197837835864579148e-11,1.202528961824489429e-11,1.196989382612478892e-11,1.196478333076456124e-11,1.196249262841453387e-11,1.210084983604975406e-11
1.205432368506231811e-11,1.211843646264920693e-11,1.208594075513547139e-11,1.199815941044235501e-11,1.197126946184123852e-11,1.195886358690279039e-11,1.198102901611708404e-11,1.192719620984883377e-11,1.197257310653343509e-11,1.207646916495663802e-11,1.204281552952268797e-11,1.211573289611189708e-11,1.204381039343616067e-11,1.208321810663992579e-11,1.210845139432148443e-11
1.196584758361707301e-11,1.200515121341227953e-11,1.202965591723392791e-11,1.202538676275954899e-11,1.202099791236532766e-11,1.211038040682677064e-11,1.194986991304158863e-11,1.211908264714400829e-11,1.194287984479514009e-11,1.192869761301729170e-11,1.196562900845909994e-11,1.228088811200400698e-11,1.196198001762738272e-11,1.250375931266534124e-11,1.194194656356506457e-11
1.204120136932829155e-11,1.199033927701265156e-11,1.193326427256780065e-11,1.192306323116731903e-11,1.195682702154199362e-11,1.215412753080569175e-11,1.212620802382158303e-11,1.200568897768983234e-11,1.228128796576521964e-11,1.201933084310491395e-11,1.197892132709377222e-11,1.207990998897123802e-11,1.197887362219818286e-11,1.227526413849489018e-11,1.209254831685546705e-11
1.192633925645170123e-11,1.205197400211410752e-11,1.195127070224843990e-11,1.196346667564629485e-11,1.204993830411504874e-11,1.194740920779091553e-11,1.202592886384579174e-11,1.196104586903556921e-11,1.207086080395880501e-11,1.205882529248247792e-11,1.194148686184393071e-11,1.193688897727085418e-11,1.216993780056574437e-11,1.193052861364618522e-11,1.201152025065432838e-11
1.192580322689762440e-11,1.197610326880704790e-11,1.226011306365570874e-11,1.195530219960661000e-11,1.208788277806682743e-11,1.195875082987685190e-11,1.220244044697338381e-11,1.244444478021300426e-11,1.201785632815033367e-11,1.229203631242237194e-11,1.198745963604253006e-11,1.192429922164395251e-11,1.219742622876607285e-11,1.197156609955563056e-11,1.194624260625332113e-11
1.197462268232030169e-11,1.210148994901238950e-11,1.198562690069016057e-11,1.205872381115913328e-11,1.212967747077353664e-11,1.193429296358905489e-11,1.216809465687251901e-11,1.195265934839095934e-11,1.192786754783403680e-11,1.214976470126361008e-11,1.208325887264161125e-11,1.210662993467170878e-11,1.194548539945605725e-11,1.227012241811209492e-11,1.202739383782125415e-11
1.211998904016020617e-11,1.226267438286798850e-11,1.195286404576112460e-11,1.198268480967490390e-11,1.212746483097992822e-11,1.203130997606827179e-11,1.194600147969016035e-11,1.201296701003329304e-11,1.195996773839524963e-11,1.198988304473846966e-11,1.202609019312905758e-11,1.211376918913709133e-11,1.219001375535322396e-11,1.217693827715304877e-11,1.199066540502613520e-11
1.196843405631975443e-11,1.192673650812769992e-11,1.226972256435088227e-11,1.200451283517312007e-11,1.211952847107733433e-11,1.213750541045888198e-11,1.195041201412783138e-11,1.209350848629942021e-11,1.203672925220722334e-11,1.192625598972485435e-11,1.198510127947693960e-11,1.195078584703690439e-11,1.202557237817147850e-11,1.206455161467667736e-11,1.198196316470889755e-11
1.196713908524493775e-11,1.192700278818126236e-11,1.219652330519682693e-11,1.193013656614061446e-11,1.205254385877596590e-11,1.202375091852170286e-11,1.212044006826396014e-11,1.211408664353319509e-11,1.192482744494238744e-11,1.192577460396027078e-11,1.214275121425023585e-11,1.213015018292074032e-11,1.195512525781206037e-11,1.200783743271482962e-11,1.223100613845229390e-11
1.202231890429228400e-11,1.212887602852763536e-11,1.219084468789821685e-11,1.193019814882401164e-11,1.206340236037384273e-11,1.199468996349040140e-11,1.195713059815028956e-11,1.192410666733811908e-11,1.218268715075243591e-11,1.211943826545658354e-11,1.193488276957088701e-11,1.205209022858699797e-11,1.193821083655954851e-11,1.207518633694615318e-11,1.195825469896272253e-11
1.199707520826986951e-11,1.226746048493820851e-11,1.194645250779391432e-11,1.203456952147963221e-11,1.220398955503743110e-11,1.214568116220116067e-11,1.199485996639104712e-11,1.227525980168620023e-11,1.207843287193144377e-11,1.193763924517421415e-11,1.193720209485826800e-11,1.198815699487987274e-11,1.202126766186584206e-11,1.215966650286448569e-11,1.197537468494713764e-11
1.214450935649313834e-11,1.193108199043502182e-11,1.201523342625465673e-11,1.202184185533639038e-11,1.194166727308543230e-11,1.268764520528931072e-11,1.206250203888981076e-11,1.199863906148346260e-11,1.195390401248497270e-11,1.192595848464872432e-11,1.195576363605121983e-11,1.226389823028029014e-11,1.201343625273354476e-11,1.207920482387825345e-11,1.207320181328963571e-11
1.194285642602821440e-11,1.230236051918964790e-11,1.202453414617110639e-11,1.193096836604734534e-11,1.231072969259949801e-11,1.205411378352172491e-11,1.199270457247214594e-11,1.195476617005253317e-11,1.212906337866304085e-11,1.198733647067573571e-11,1.212295281521891255e-11,1.203160574642092584e-11,1.212241591830309773e-11,1.200127757589042332e-11,1.215076476934751071e-11
1.199709689231331922e-11,1.224961451717909711e-11,1.197665664559588450e-11,1.206684925592060864e-11,1.192428447649440670e-11,1.210413106550456419e-11,1.198143060460177267e-11,1.197809386399573128e-11,1.207087815119356478e-11,1.229878785619087367e-11,1.218497698574072530e-11,1.203765385981991898e-11,1.210744351998194190e-11,1.197374751432667139e-11,1.209275127950215634e-11
1.200399241813032702e-11,1.195504806261737940e-11,1.200883750079873025e-11,1.208226053928118660e-11,1.202179588516427700e-11,1.218913338318916573e-11,1.198409513986087305e-11,1.204432907575547773e-11,1.196009697529420990e-11,1.198493474602324582e-11,1.204076768845929735e-11,1.194344016047788060e-11,1.234492369439621484e-11,1.202059805860411501e-11,1.216997769920569183e-11
1.209437671539914660e-11,1.194577336355306940e-11,1.199308274218990888e-11,1.206813902282499740e-11,1.204627630285726170e-11,1.192513188891242137e-11,1.192777994429849997e-11,1.193781531960702580e-11,1.196922162077784790e-11,1.194225447698205045e-11,1.197159298776950820e-11,1.196683724336011778e-11,1.203576040914589029e-11,1.201015415591699664e-11,1.197154788495913280e-11
1.212448110660124811e-11,1.205692663763802130e-11,1.204521031528127395e-11,1.200774549237060285e-11,1.195818270793846949e-11,1.193174292007936899e-11,1.197710246952921054e-11,1.193125025861219157e-11,1.192946869760236339e-11,1.220287759728932997e-11,1.213422418100407185e-11,1.226766258022315981e-11,1.193823512268821219e-11,1.200250489274967691e-11,1.195716095581111915e-11
1.192639650232640847e-11,1.202226772994974269e-11,1.208343928388311284e-11,1.207100825545426304e-11,1.208356678605859713e-11,1.192959099560741976e-11,1.207575619360801156e-11,1.197719440987343731e-11,1.219661784762626766e-11,1.202066831490489207e-11,1.202503287917044972e-11,1.202323223620238579e-11,1.200036424398032153e-11,1.193851528052958244e-11,1.194896352002539075e-11
1.206731329445043244e-11,1.205326203429502030e-11,1.202116531318075943e-11,1.203895576978863957e-11,1.201072314521711704e-11,1.193037162117160932e-11,1.193546997346750516e-11,1.197443099537620625e-11,1.192524898274704981e-11,1.200410517515626552e-11,1.204227949996861113e-11,1.205923035041411850e-11,1.217344367671069350e-11,1.207941559278058463e-11,1.192343532935291606e-11
1.208309494127313144e-11,1.219532461127492695e-11,1.194280785377088705e-11,1.200148053853711261e-11,1.213064718119660768e-11,1.192998391047472850e-11,1.194668929754838516e-11,1.213955585360748657e-11,1.202301799785310266e-11,1.225647274644137141e-11,1.206719099644537607e-11,1.192502780550386277e-11,1.195532908782048764e-11,1.211574243709101495e-11,1.201035625120194794e-11
1.230381855427120641e-11,1.195786872298931769e-11,1.205282228189386018e-11,1.193204823141114090e-11,1.209873607549427632e-11,1.195881935145415298e-11,1.204809602778356137e-11,1.222550706503344742e-11,1.199424934372750329e-11,1.195039119744611966e-11,1.212351920243381898e-11,1.197682664849653023e-11,1.216184358082683659e-11,1.199012417130163044e-11,1.193176807356977065e-11
1.217722277180310897e-11,1.203160748114440182e-11,1.194587137542946209e-11,1.200231927733774739e-11,1.195485811039675994e-11,1.193559834300472744e-11,1.208117546974696310e-11,1.201880782397690695e-11,1.197911995293177156e-11,1.196432449640516538e-11,1.198333533097839521e-11,1.214233227853078745e-11,1.205389173891679988e-11,1.201347962082044418e-11,1.201275537376922387e-11
1.212741452399912490e-11,1.211576759058141661e-11,1.197802274033321623e-11,1.194772752954875727e-11,1.193368754509593899e-11,1.201541817430484826e-11,1.210622661146354417e-11,1.193036468227770541e-11,1.208244702205485410e-11,1.201498796288280602e-11,1.212300052011450191e-11,1.196522048108050740e-11,1.208208619957185093e-11,1.226591050951242323e-11,1.201411019280396175e-11
1.201389335236946465e-11,1.205009356186614866e-11,1.205541309140523154e-11,1.202253314264156714e-11,1.195489280486627948e-11,1.192308578257250673e-11,1.193261635334952331e-11,1.195794852026921262e-11,1.199025167347711474e-11,1.197067531905071647e-11,1.208433526855845486e-11,1.212832785590922668e-11,1.195391181874061459e-11,1.253194423234127441e-11,1.194170110019321385e-11
1.226739456544612139e-11,1.240636933463878933e-11,1.200240774823502221e-11,1.226955342881197453e-11,1.201048288601569425e-11,1.199987852140704803e-11,1.192336594041387698e-11,1.192958232199003987e-11,1.193275860067455341e-11,1.226812835347645958e-11,1.208023004545255574e-11,1.209381726707814408e-11,1.218412176706706873e-11,1.208867120988665889e-11,1.206687440941101030e-11
1.206125910951927338e-11,1.214997720488941724e-11,1.199736664181383361e-11,1.196489868987571370e-11,1.196261405905785224e-11,1.222697203900890983e-11,1.205945673182773348e-11,1.202400939231962340e-11,1.233742361744782912e-11,1.206078813209554568e-11,1.200256040390090817e-11,1.202925432874923928e-11,1.201605568518226974e-11,1.195652691438064963e-11,1.195414687377160945e-11
1.201148382146133287e-11,1.212414803969386057e-11,1.209306179500435618e-11,1.232816800034175486e-11,1.212584806870031784e-11,1.197822570297990552e-11,1.202849365250502345e-11,1.204556506623211121e-11,1.194321638114947959e-11,1.210719718924835320e-11,1.194782901087210192e-11,1.223473492656390604e-11,1.201379360576959598e-11,1.208475333691616527e-11,1.240851865702552459e-11
1.192826219742482152e-11,1.197593153118292619e-11,1.216981897200763996e-11,1.192641471692290622e-11,1.216394259623276852e-11,1.198863230911229039e-11,1.225905488233536289e-11,1.193698005025334297e-11,1.192760386986568832e-11,1.260688341914173449e-11,1.195389794095280678e-11,1.206719880270101797e-11,1.210142836632899233e-11,1.210773582088764400e-11,1.203138283445426282e-11
1.196465929803602890e-11,1.211466864325938531e-11,1.207750999904222411e-11,1.241242612165516235e-11,1.237093847500370103e-11,1.236589129705034651e-11,1.198412723224517862e-11,1.196178486123633533e-11,1.205624922812065236e-11,1.207563216087947922e-11,1.197194860608208344e-11,1.201398269062847746e-11,1.197144033210362224e-11,1.195302450768265246e-11,1.210784510846663053e-11
1.194892015193849133e-11,1.199718883265754599e-11,1.201561506541937163e-11,1.194250687924780507e-11,1.195257521430237446e-11,1.218573332517625118e-11,1.193002641119988994e-11,1.210902558779203275e-11,1.201615716650561438e-11,1.202961168178529050e-11,1.195212678828383446e-11,1.201821628327159885e-11,1.198535715118964617e-11,1.192223143126058815e-11,1.199002529206349976e-11
1.213378789804986368e-11,1.240200910718192162e-11,1.204753744682429684e-11,1.220578325911159112e-11,1.219345284464434798e-11,1.204865547610456389e-11,1.199695724707350308e-11,1.197974358602138523e-11,1.192639216551771852e-11,1.205770292639352093e-11,1.196333917347081055e-11,1.193405790855806003e-11,1.197636434469018241e-11,1.200918357813218762e-11,1.197886668330427895e-11
1.194123619430165206e-11,1.243615627144478708e-11,1.201319512617038399e-11,1.199624514308661460e-11,1.226251652303167461e-11,1.192322369308884689e-11,1.207082697685102346e-11,1.225740169086275699e-11,1.196296967737042749e-11,1.211785099347606476e-11,1.218472371611323268e-11,1.194597806092323466e-11,1.214302443319770219e-11,1.194574647533919176e-11,1.210147173441589175e-11
1.205623968714153449e-11,1.202184966159203228e-11,1.203035934760343650e-11,1.210842624083108277e-11,1.199588952477403936e-11,1.194371424678708493e-11,1.194153977090994800e-11,1.194217988387258345e-11,1.207726453567037339e-11,1.211766971487282518e-11,1.199242528199251367e-11,1.211476145096535006e-11,1.226925332165063054e-11,1.194581499691649285e-11,1.194557213562985609e-11
1.193302401336637786e-11,1.232355884006608449e-11,1.199359448561532204e-11,1.214976036445492014e-11,1.202398337146748375e-11,1.204126468673516470e-11,1.194860963643629148e-11,1.212279582274433665e-11,1.199432653892218426e-11,1.201366610359411169e-11,1.195161331013494532e-11,1.208284427373085279e-11,1.207199878255904579e-11,1.214128103610434550e-11,1.222421296132036872e-11
1.197664883934024260e-11,1.192501479507779294e-11,1.207102560268902280e-11,1.194995838393886345e-11,1.196343892007067922e-11,1.194779605112605836e-11,1.194321985059643154e-11,1.231271421625601548e-11,1.199557120301619761e-11,1.204245383967794680e-11,1.211437634235368321e-11,1.208273932296055619e-11,1.194738839110920381e-11,1.212059792810027403e-11,1.213255537702018216e-11
1.197333551750112690e-11,1.205999362874354830e-11,1.209501509363830607e-11,1.192324104032360665e-11,1.192465483995652775e-11,1.193861762921466507e-11,1.198692100440323927e-11,1.194762171141672269e-11,1.213849160075497480e-11,1.225495312867641573e-11,1.205193497083589804e-11,1.207501026251334153e-11,1.204233674584331837e-11,1.192849378300886443e-11,1.205918177815679115e-11
1.202048269949296255e-11,1.215942711102480089e-11,1.209617822572894852e-11,1.204900849233192517e-11,1.236656523712076350e-11,1.218593715518467846e-11,1.198176280414742223e-11,1.192702360486297408e-11,1.195040247314871351e-11,1.198624446224760831e-11,1.195092028810629259e-11,1.209949675173849215e-11,1.198420269271638361e-11,1.199761730935611226e-11,1.217940505393588779e-11
1.203429109836173794e-11,1.207931497881897798e-11,1.209082573644382208e-11,1.206069879383653287e-11,1.198007578556703479e-11,1.206973496842289606e-11,1.214190206710874520e-11,1.204331946669245923e-11,1.197037434452763449e-11,1.209318322564767456e-11,1.195363599770793428e-11,1.206089221550410429e-11,1.200193069927912859e-11,1.199900855758384566e-11,1.226772416290655698e-11
1.199397005324787102e-11,1.199068795643132290e-11,1.208203675995278559e-11,1.199125607836970531e-11,1.205556661443285549e-11,1.209510269717384290e-11,1.193524098996867622e-11,1.252883907731927593e-11,1.193863324172594886e-11,1.198769469107352492e-11,1.196150470339496508e-11,1.202424444735061826e-11,1.212782565346293140e-11,1.221112013588543377e-11,1.212352267188077093e-11
1.194115379493654316e-11,1.210134596696388343e-11,1.200160804071259690e-11,1.216374223567129320e-11,1.203906419000588812e-11,1.214859116083211177e-11,1.209083441006120196e-11,1.195828245453833816e-11,1.217417226057060375e-11,1.192338502237211273e-11,1.203256765058835498e-11,1.197722910434295684e-11,1.197319760698478674e-11,1.196703153238942718e-11,1.199959055731003588e-11
1.220379613336985969e-11,1.208891580589677162e-11,1.193450286512964809e-11,1.196859278351780631e-11,1.201963181762799593e-11,1.210309543558940604e-11,1.202339183076217566e-11,1.193041065244981880e-11,1.200639240805934094e-11,1.204547139116440846e-11,1.207764790955856427e-11,1.196875844960976210e-11,1.199340193130948862e-11,1.227425973360229960e-11,1.210143790730811020e-11
1.219604452151745733e-11,1.206755268629011724e-11,1.192968553803686049e-11,1.205417189675817013e-11,1.219169903921013542e-11,1.220844085547678759e-11,1.195121432373547066e-11,1.219277630248871702e-11,1.205751123944942549e-11,1.205619892113984903e-11,1.212165524205888190e-11,1.197190350327170805e-11,1.199405678942166986e-11,1.192333818483826136e-11,1.192427667023876481e-11
1.201388381139034678e-11,1.201717891863296472e-11,1.195419371130546082e-11,1.203129609828046398e-11,1.207073243442158272e-11,1.225802879339932261e-11,1.202386280818590336e-11,1.201086018837171920e-11,1.205479726457125977e-11,1.206744253134939271e-11,1.194280004751524515e-11,1.192826479951003549e-11,1.204251628972308197e-11,1.197798284169326877e-11,1.200357781921956857e-11
1.202842946773641231e-11,1.197896035837198170e-11,1.200175635956979292e-11,1.207292946170390735e-11,1.226161620154764265e-11,1.211162160147383204e-11,1.213910569286547059e-11,1.195700049388959130e-11,1.213113550585509515e-11,1.192658385246181396e-11,1.213112943432292923e-11,1.199360489395617790e-11,1.205195492015587178e-11,1.254756541724244556e-11,1.193486108552743730e-11
1.193590972586866528e-11,1.206768365791255349e-11,1.192687441864404008e-11,1.223632219854442482e-11,1.193543874844493757e-11,1.203610041494718175e-11,1.197330689456377328e-11,1.192965691509950688e-11,1.222321029115125413e-11,1.192295307622659450e-11,1.195649742408155802e-11,1.203882132871925137e-11,1.194901642909140804e-11,1.196180741264152303e-11,1.195540107884474068e-11
1.201510939352612439e-11,1.198466586388446942e-11,1.194167334461759822e-11,1.195389273678237885e-11,1.209483468239680448e-11,1.198572924937524320e-11,1.203366659791038629e-11,1.201721968463465018e-11,1.193857512848950364e-11,1.219365233784408531e-11,1.195919752117191592e-11,1.201706963105397818e-11,1.192216117495981109e-11,1.204711330693442051e-11,1.198871904528608923e-11
1.196555701743484690e-11,1.205001116250103976e-11,1.192272496008950355e-11,1.218682012943395065e-11,1.215827612199849028e-11,1.200440875176456146e-11,1.198586369044463140e-11,1.203589918702396844e-11,1.192393579707573537e-11,1.215755621175595991e-11,1.198507872807175190e-11,1.211234151171636242e-11,1.195920272534234385e-11,1.210504006060597604e-11,1.204924614944813399e-11
1.192654308646012851e-11,1.192294787205616657e-11,1.242694922659604018e-11,1.204429091183900624e-11,1.192419600559713189e-11,1.200012311741716076e-11,1.193965152440634725e-11,1.196790843510653346e-11,1.195806821618905502e-11,1.211151057917136953e-11,1.198101340360580025e-11,1.197257397389517308e-11,1.194990981168153610e-11,1.207752821363872187e-11,1.198383232925426256e-11
1.195434636697134678e-11,1.211242738052842327e-11,1.207163449062909066e-11,1.196039101092338797e-11,1.195273047205347439e-11,1.196252472079883944e-11,1.204129070758730435e-11,1.199923840844441258e-11,1.219753464898332140e-11,1.208863391333192538e-11,1.210757882841306809e-11,1.208266039304239925e-11,1.239079758935668352e-11,1.246391705123084392e-11,1.196661780084040672e-11
