5.995485358178953561e-11,5.979956113622009184e-11,6.041371569676101672e-11,6.022016219020542849e-11,5.999314239835129570e-11,5.971226985090893891e-11,5.996866198065831099e-11,6.060634633042738528e-11,5.966244165378498110e-11,6.001361213536782202e-11,5.976798916895731395e-11,5.963624732929773131e-11,6.049179906986168476e-11,6.010236058839879547e-11,6.029143850838636354e-11,5.973536248982114216e-11,6.037880612153045945e-11,6.028964133486525157e-11,6.015588027707963192e-11,5.976036332455691991e-11
6.013430725593238435e-11,6.053327977761924217e-11,6.018783388350712471e-11,6.002891239642593746e-11,6.001348723527755169e-11,6.048738593333879976e-11,6.053550022366849248e-11,6.026101145861773034e-11,6.054111378883675343e-11,5.997886909359095853e-11,5.964001514868755294e-11,5.998861130063204428e-11,6.009921726946032550e-11,6.001345947970193606e-11,6.084800718841876233e-11,5.965822280629140550e-11,6.050615564134886881e-11,5.982214029698340596e-11,6.071362856907569494e-11,6.028353510822981320e-11
6.107322980675178314e-11,5.981651285402733720e-11,6.099648564017456920e-11,5.990589968529747011e-11,6.107703232061112431e-11,5.989696238994923760e-11,6.129691199063813656e-11,5.994234275608079088e-11,6.041057237782254674e-11,6.016554615628777469e-11,5.980840822594757356e-11,5.983173678725250966e-11,6.098093557893591310e-11,6.027421617371686580e-11,6.050587114669880862e-11,6.046102507539785620e-11,5.975692163318058192e-11,5.972774358431465203e-11,5.997340818408858354e-11,6.043631567420604256e-11
6.002345148692356247e-11,5.970027250334908331e-11,5.985224815763245942e-11,6.055952961325772321e-11,5.985916623485465493e-11,6.116581546811161729e-11,6.076783520825301821e-11,6.015867665132290654e-11,6.080538156316706022e-11,5.996248636508383356e-11,6.191856055659528124e-11,6.057376128465463694e-11,6.141073760623783073e-11,5.994759549876604865e-11,6.083766823650194056e-11,6.071136648966302118e-11,6.008836483939461459e-11,6.020269699424929399e-11,5.987078194324979563e-11,6.051121409500481718e-11
5.980764494761814376e-11,6.003807867527299891e-11,5.970088312601262714e-11,5.989064105760277812e-11,6.107103017738424455e-11,6.039448802175328979e-11,6.048194584051813649e-11,6.178341865892278406e-11,6.008343822472284046e-11,5.976693445708392005e-11,6.093767851433895544e-11,6.013321784958947092e-11,6.075649011672012989e-11,5.982449952091073442e-11,6.063385904475637744e-11,6.058523127627779559e-11,6.042433914332789868e-11,6.108957784078938857e-11,6.065382918141182245e-11,6.032578603321070432e-11
6.009275022034188396e-11,5.999187258076688067e-11,5.976247968719761161e-11,5.994106599960247195e-11,5.966090815823221760e-11,5.979475248274468413e-11,5.994054558255967891e-11,5.979649414511456484e-11,5.989920365268019964e-11,6.006853348061724773e-11,5.970516442355133790e-11,6.059714535711080430e-11,5.989166107500665248e-11,6.032924160237485012e-11,6.085220521923062620e-11,5.972259492503795286e-11,5.974222505589210641e-11,6.015287573601924009e-11,5.988533280376628909e-11,5.990258983290530637e-11
5.977623951380905964e-11,5.964486543552638409e-11,6.039208716446253788e-11,6.023437304492063049e-11,5.966622335096261054e-11,5.966685479030786610e-11,5.991824397755252107e-11,6.023746085270786921e-11,6.167851646088351458e-11,6.002837810159533660e-11,6.084993620092404853e-11,6.038219924064947008e-11,5.981491690842943854e-11,6.020397375072761292e-11,6.088322207498109151e-11,5.992330937010237335e-11,6.114121708922226617e-11,6.005484998183874268e-11,5.982473544330346726e-11,5.967950439389468897e-11
5.979000627931441159e-11,5.965945792940630099e-11,6.145007419577908081e-11,6.059812374115125522e-11,5.987041418187288855e-11,6.003622599060065568e-11,5.996051571921512391e-11,6.042729511213096316e-11,6.134447116945551670e-11,5.965156146814365457e-11,5.998466307000072106e-11,6.030612120788703123e-11,6.004988867269744901e-11,5.974404998498883401e-11,6.062706586762445227e-11,6.026967119820980656e-11,6.205661678970741946e-11,5.980211464917672970e-11,6.064155427809581056e-11,6.059575063943611895e-11
6.050237394417123937e-11,6.005070746217811006e-11,6.035989069674840835e-11,5.999521018873466005e-11,5.970295785528989541e-11,5.982957185235449060e-11,6.048847533968171319e-11,5.997140284375035435e-11,6.016987602608381280e-11,5.988666507139583928e-11,5.982545014937556971e-11,6.071401714713431375e-11,5.985016648946128726e-11,6.000950431017670894e-11,6.029571980592507430e-11,5.974078870485399761e-11,6.013126802040247298e-11,6.000294705543751661e-11,6.079024089666873465e-11,6.060107277106041579e-11
6.029331200974041849e-11,6.013935183180052491e-11,6.002891239642593746e-11,5.975420158677025029e-11,5.964702343153049924e-11,5.967219773861387466e-11,5.972719541169624335e-11,6.106865013677520437e-11,5.974792882668111815e-11,6.007727648693617084e-11,6.034433369661584834e-11,6.022617821122011605e-11,6.015452025387446611e-11,6.067974595014291594e-11,5.995431234806503085e-11,6.042712857867726939e-11,5.999264279799021438e-11,5.965346272507332515e-11,6.015034303974431396e-11,5.976436706633947438e-11
5.987838697096847795e-11,6.190507828573998950e-11,6.012080416839538088e-11,6.038177596812133174e-11,6.022141119110813179e-11,6.041130790057636091e-11,5.979005485157173894e-11,6.026839444173148763e-11,6.127154339452545173e-11,5.998425367526039054e-11,6.033770705293761694e-11,6.327306040221358785e-11,6.114102280019295677e-11,6.030023702585651790e-11,6.004937519454855988e-11,6.040313388355755819e-11,6.020046960930613977e-11,6.054946127820315382e-11,5.982560974393535957e-11,6.026340537701457833e-11
5.972966565792603433e-11,5.980282241635492824e-11,6.083030607006989499e-11,6.010263120526104785e-11,6.008112757305283935e-11,5.977045247629320102e-11,6.025870774584163314e-11,5.993187890407369878e-11,5.979020056834372099e-11,5.992549512168210413e-11,6.017481651854339475e-11,6.132061525221388365e-11,6.024009069349745005e-11,6.027392474017290169e-11,6.036867533643075490e-11,6.040547229080317493e-11,6.069576091727313383e-11,6.040017097586058981e-11,5.999526569988589131e-11,6.017088910459378326e-11
