6.037899347166586494e-11,6.083172160442629206e-11,5.966923483091690628e-11,5.971335231835794843e-11,6.120699780343130669e-11,6.085454362647624293e-11,5.974881006620691437e-11,6.000721447518841956e-11,6.044547501415920010e-11,6.062118168559393894e-11,6.139042052488719037e-11,5.996937668673041344e-11,5.981450057479520410e-11,5.988098211728853926e-11,6.013723546915983320e-11,6.039890115827617478e-11,5.969128663574352345e-11,5.970626076878815525e-11,6.006348890474910718e-11,6.085570936065209935e-11
6.042269462547267267e-11,6.007254416129370611e-11,6.028982868500065706e-11,5.982936368553737339e-11,5.984902157196714256e-11,6.113995421053175505e-11,5.974020583776606941e-11,6.035672656112822665e-11,6.036812716381234623e-11,5.974514633022565135e-11,5.987383505656751481e-11,6.027450760726082990e-11,5.992586982195291512e-11,6.003905012041954592e-11,6.041170341752888362e-11,6.085255216392582156e-11,5.982245948610298569e-11,6.000713120846157267e-11,5.963887023119340824e-11,5.968204402906351902e-11
5.990695439717086401e-11,6.057750828736274684e-11,6.113794193129962196e-11,6.017353282317117191e-11,6.025525217667748734e-11,5.965555133213840122e-11,6.071136648966302118e-11,6.021694254343401553e-11,6.011332404076696889e-11,5.963746857462481898e-11,5.993451568375718352e-11,5.967040750398666660e-11,5.998266466855639578e-11,6.002365965374067969e-11,6.046189937602974851e-11,5.980221179369138440e-11,6.071584901512494525e-11,6.073104519277450208e-11,6.048207767950231073e-11,6.073894165403714851e-11
5.968052441129856334e-11,6.053986478793405013e-11,6.037272765047063672e-11,6.007244701677905141e-11,6.006472402786400266e-11,5.967457777922291484e-11,5.984539946934930299e-11,6.098622995498459431e-11,5.977226352760212080e-11,6.018693876619352068e-11,6.064258817328749274e-11,6.056487950045763569e-11,6.036608712900459750e-11,5.996846769162900159e-11,6.008669950485767686e-11,6.004136771098345093e-11,5.964326948992848543e-11,6.063832075353658979e-11,5.999650082300078680e-11,6.018361503601354912e-11
5.973575106787976097e-11,6.095472043776695159e-11,6.011459385835138391e-11,6.006371094935403221e-11,6.029677451779846820e-11,6.098073435101269979e-11,6.018227582949009502e-11,5.985692497212369290e-11,6.092588239470231315e-11,6.002207064703668493e-11,6.017363690657973052e-11,5.966536986701242995e-11,6.021433351932614642e-11,5.969866961885728074e-11,5.990567764069254508e-11,5.969547772766148341e-11,6.061340318552765893e-11,6.083071546481022551e-11,6.006620895115943881e-11,5.971968058959831183e-11
6.086183640396924943e-11,6.175174260825144756e-11,6.013882447586382796e-11,6.142053532443014774e-11,6.132786639634346670e-11,6.048557488202987997e-11,5.986338508234823053e-11,6.010100056519362965e-11,6.073275909956876717e-11,5.969637284497508745e-11,5.987705470333892777e-11,6.005818758980652206e-11,6.067732427617045232e-11,6.055044660113750865e-11,6.016709352962834600e-11,5.967022015385126110e-11,6.002352087586260154e-11,6.032571664427166525e-11,6.168239530257579872e-11,5.984250595059137368e-11
6.031038862763793418e-11,6.050145801017592362e-11,6.017382425671513602e-11,5.967484839608516722e-11,5.978430250852539984e-11,5.965727911672047412e-11,6.021946830081503776e-11,5.990367923924821980e-11,6.006618813447772709e-11,5.968571470393868594e-11,6.146209929891455204e-11,5.987831064313553497e-11,6.117843731612282454e-11,6.066273178229053542e-11,6.003329777737320683e-11,6.034469451909885152e-11,6.036674632392546869e-11,6.047547879139969496e-11,6.099536847825604013e-11,6.075678155026409399e-11
6.049116763051642920e-11,6.026319721019746112e-11,6.060370261184999663e-11,6.022228549174002410e-11,5.980035217012513726e-11,6.034159283352380498e-11,6.074143965584255511e-11,6.046530637293656696e-11,5.991941665062228140e-11,5.984984730034170752e-11,5.963983473744605135e-11,6.122392870455684033e-11,5.971190902842593573e-11,5.967058791522816819e-11,6.014693604283749551e-11,5.964122945512073670e-11,5.996782931338984213e-11,6.049600403956745254e-11,5.993112950353207680e-11,5.990388740606533702e-11
5.968944782885898803e-11,5.972834726808429195e-11,6.153596382452164448e-11,5.995851731777079863e-11,6.097215787814747046e-11,5.992114443520435429e-11,6.061747631624925248e-11,6.024759163780757376e-11,5.980073380928985216e-11,5.993046336971730170e-11,6.117024942131621401e-11,5.987760981485124034e-11,6.216106102074903106e-11,6.038057553947595579e-11,6.000639568570775850e-11,5.994441748535805914e-11,6.059046320228134164e-11,5.983898793138209271e-11,6.018938819574159993e-11,6.070859787099536220e-11
5.964380378475908628e-11,5.963551180654391715e-11,5.991752927148041863e-11,6.039553579473277978e-11,6.038140820674442466e-11,6.035632410528180003e-11,6.005138053488678906e-11,6.026969201489151828e-11,6.017276954484174212e-11,6.076972258739488097e-11,6.036974392609195661e-11,6.018071457836171589e-11,5.973723599117519711e-11,6.044715422648394565e-11,6.066450120023603176e-11,6.007920549944145705e-11,5.970696159707244988e-11,5.981598549809064025e-11,6.122234663674674948e-11,6.023278403821663574e-11
